sentence_id,speaker,flattery
GILD_86807_18_4,180,0
GILD_86807_20_1,180,0
GILD_86807_23_1,176,0
GILD_86807_23_2,176,0
GILD_86807_29_1,59,0
GILD_86807_29_2,59,0
GILD_86807_32_1,207,0
GILD_86807_36_1,44,1
GILD_86807_36_2,44,0
GILD_86807_40_1,235,0
GILD_86807_40_2,235,0
GILD_86807_40_3,235,0
GILD_86807_44_1,256,0
GILD_86807_44_2,256,0
GILD_86807_44_3,256,0
GILD_86807_50_1,118,0
GILD_86807_50_2,118,0
GILD_86807_50_3,118,0
GILD_86807_50_4,118,0
GILD_91137_14_1,164,0
GILD_91137_18_1,164,0
GILD_91137_39_1,37,1
GILD_91137_39_2,37,0
GILD_91137_39_3,37,0
GILD_91137_39_4,37,0
GILD_91137_39_5,37,0
GILD_91137_43_1,59,1
GILD_91137_43_2,59,0
GILD_91137_43_3,59,0
GILD_91137_43_4,59,0
GILD_91137_60_1,256,0
GILD_91137_60_2,256,0
GILD_91137_60_3,256,0
GILD_91137_60_4,256,0
GILD_91137_60_5,256,0
GILD_91137_60_6,256,0
GILD_91137_62_1,256,0
GILD_91137_62_2,256,0
GILD_95345_16_2,172,1
GILD_95345_16_3,172,0
GILD_95345_16_4,172,0
GILD_95345_16_5,172,0
GILD_95345_16_6,172,0
GILD_95345_16_7,172,0
GILD_95345_16_8,172,0
GILD_95345_16_9,172,1
GILD_95345_25_1,180,1
GILD_95345_25_10,180,0
GILD_95345_25_2,180,0
GILD_95345_25_3,180,0
GILD_95345_25_4,180,0
GILD_95345_25_5,180,0
GILD_95345_25_6,180,0
GILD_95345_25_7,180,0
GILD_95345_25_8,180,0
GILD_95345_25_9,180,0
GILD_95345_37_2,195,1
GILD_95345_37_3,195,0
GILD_95345_37_4,195,0
GILD_95345_37_5,195,0
GILD_95345_37_6,195,0
GILD_95345_39_1,195,0
GILD_99870_10_1,164,0
GILD_99870_10_2,164,1
GILD_99870_10_3,164,0
GILD_99870_10_4,164,0
GILD_99870_10_5,164,0
GILD_99870_10_6,164,0
GILD_99870_10_7,164,0
GILD_99870_10_8,164,0
GILD_99870_14_1,89,0
GILD_99870_14_2,89,0
GILD_99870_14_3,89,0
GILD_99870_14_4,89,0
GILD_99870_14_5,89,0
GILD_99870_14_6,89,0
GILD_99870_26_2,59,0
GILD_99870_26_3,59,0
GILD_99870_26_4,59,0
GILD_99870_26_5,59,0
GILD_99870_26_6,59,0
GILD_99870_36_1,44,0
GILD_99870_36_2,44,0
GILD_99870_36_3,44,0
GILD_99870_36_4,44,0
GILD_99870_36_5,44,0
GILD_99870_36_6,44,0
HPE_106957_11_1,242,0
HPE_106957_11_2,242,0
HPE_106957_11_3,242,0
HPE_106957_11_4,242,1
HPE_106957_11_5,242,0
HPE_106957_11_6,242,0
HPE_106957_11_7,242,0
HPE_106957_13_1,242,0
HPE_106957_13_2,242,0
HPE_106957_13_3,242,0
HPE_106957_13_4,242,0
HPE_106957_13_5,242,0
HPE_106957_13_6,242,0
HPE_106957_16_1,222,0
HPE_106957_16_2,222,0
HPE_106957_16_3,222,0
HPE_106957_16_4,222,0
HPE_106957_24_1,229,0
HPE_106957_24_2,229,1
HPE_106957_24_3,229,0
HPE_106957_24_4,229,0
HPE_106957_24_5,229,0
HPE_106957_26_2,229,0
HPE_106957_26_3,229,0
HPE_106957_35_1,178,0
HPE_106957_35_2,178,0
HPE_106957_38_1,221,0
HPE_106957_38_2,221,0
HPE_106957_38_3,221,0
HPE_106957_49_1,108,1
HPE_106957_5_1,148,0
HPE_106957_5_2,148,0
HPE_113780_16_1,155,0
HPE_113780_16_2,155,0
HPE_113780_16_3,155,0
HPE_113780_16_4,155,0
HPE_113780_16_5,155,0
HPE_113780_16_6,155,0
HPE_113780_16_7,155,0
HPE_113780_20_1,229,0
HPE_113780_20_2,229,1
HPE_113780_20_3,229,0
HPE_113780_20_4,229,0
HPE_113780_24_1,229,0
HPE_113780_24_2,229,0
HPE_113780_27_1,148,0
HPE_113780_27_2,148,0
HPE_113780_27_3,148,0
HPE_113780_27_4,148,0
HPE_113780_29_1,148,0
HPE_113780_32_1,178,0
HPE_113780_32_2,178,0
HPE_113780_32_3,178,0
HPE_113780_32_4,178,0
HPE_113780_41_1,221,0
HPE_113780_41_2,221,0
HPE_113780_41_3,221,0
HPE_113780_5_2,222,0
HPE_113780_5_3,222,0
HPE_113780_5_4,222,0
HPE_113780_5_5,222,0
HPE_119406_16_1,108,0
HPE_119406_16_2,108,0
HPE_119406_16_3,108,0
HPE_119406_16_4,108,0
HPE_119406_16_5,108,0
HPE_119406_18_1,108,0
HPE_119406_30_2,178,0
HPE_119406_44_2,229,0
HPE_119406_44_3,229,0
HPE_119406_48_3,253,0
HPE_119406_48_4,253,0
HPE_119406_48_5,253,0
HPE_123679_16_1,242,0
HPE_123679_16_2,242,0
HPE_123679_16_3,242,0
HPE_123679_23_1,222,0
HPE_123679_23_2,222,0
HPE_123679_23_3,222,0
HPE_123679_23_4,222,0
HPE_123679_23_5,222,1
HPE_123679_23_6,222,1
HPE_123679_27_1,229,0
HPE_123679_27_2,229,0
HPE_123679_27_3,229,1
HPE_123679_37_2,221,0
HPE_123679_37_3,221,0
HPE_123679_42_1,108,0
HPE_123679_42_2,108,0
HPE_123679_42_3,108,0
HPE_123679_42_4,108,0
HPE_123679_42_5,108,0
HPE_123679_47_1,111,0
HPE_123679_47_2,111,1
HPE_123679_47_3,111,1
HPE_123679_47_4,111,1
HPE_123679_47_5,111,0
HPE_123679_47_6,111,0
HPE_123679_47_7,111,0
HPE_123679_53_2,106,0
HPE_123679_53_3,106,0
HPE_123679_53_4,106,0
HPE_123679_59_2,106,1
HPE_123679_59_3,106,0
HPE_123679_59_4,106,0
HPE_123679_65_1,223,0
HPE_123679_65_2,223,0
HPE_123679_65_3,223,0
HPE_123679_67_2,223,0
HPE_123679_67_3,223,0
HPE_123679_71_1,16,0
HPE_123679_71_2,16,0
HPE_123679_71_3,16,0
HPE_123679_71_4,16,1
HPE_123679_71_5,16,0
HPE_123679_73_1,16,0
HPE_123679_73_2,16,0
HPE_123679_75_1,16,0
HPE_127729_13_1,148,0
HPE_127729_13_2,148,0
HPE_127729_13_3,148,0
HPE_127729_13_4,148,0
HPE_127729_20_1,242,0
HPE_127729_20_2,242,0
HPE_127729_20_3,242,0
HPE_127729_20_4,242,0
HPE_127729_20_5,242,0
HPE_127729_20_6,242,0
HPE_127729_20_7,242,0
HPE_127729_20_8,242,0
HPE_127729_28_1,221,0
HPE_127729_28_2,221,0
HPE_127729_38_2,108,0
HPE_127729_38_3,108,0
HPE_127729_38_4,108,0
HPE_127729_38_5,108,0
HPE_127729_52_1,14,1
HPE_127729_52_2,14,0
HPE_127729_57_1,159,0
HPE_127729_57_2,159,0
HPE_127729_57_3,159,0
HPE_127729_57_4,159,0
HPE_127729_59_2,159,1
HPE_127729_59_3,159,0
HPE_127729_5_1,222,0
HPE_127729_5_2,222,0
HPE_127729_5_3,222,1
HPE_127729_63_1,240,0
HPE_127729_63_2,240,0
HPE_127729_63_4,240,1
HPE_127729_63_5,240,0
HPE_127729_63_6,240,0
HPE_127729_63_7,240,0
HPE_127729_63_8,240,0
HPE_127729_8_1,222,0
HPE_127729_8_2,222,0
HPE_127729_8_3,222,0
HPE_127729_8_4,222,0
HPE_135801_18_1,242,0
HPE_135801_18_2,242,0
HPE_135801_18_3,242,0
HPE_135801_18_4,242,0
HPE_135801_18_5,242,0
HPE_135801_18_6,242,0
HPE_135801_33_1,221,0
HPE_135801_33_2,221,0
HPE_135801_33_3,221,0
HPE_135801_33_4,221,0
HPE_135801_33_5,221,0
HPE_135801_35_2,221,0
HPE_135801_35_3,221,0
HPE_135801_40_1,108,1
HPE_135801_40_2,108,0
HPE_135801_40_3,108,0
HPE_135801_40_4,108,0
HPE_135801_42_2,108,0
HPE_135801_50_2,229,0
HPE_135801_50_3,229,0
HPE_135801_50_4,229,0
HPE_135801_50_5,229,0
HPE_135801_50_6,229,1
HPE_135801_55_1,16,0
HPE_135801_55_2,16,0
HPE_135801_55_3,16,0
HPE_135801_55_4,16,0
HPE_135801_55_5,16,0
HPE_135801_55_6,16,0
HPE_135801_5_1,222,0
HPE_135801_5_2,222,0
HPE_135801_5_3,222,0
HPE_135801_5_4,222,0
HPE_135801_5_5,222,0
HPE_135801_7_1,222,0
HPE_135801_7_2,222,1
HPE_135801_7_3,222,0
HPE_135801_7_4,222,0
HPE_135801_7_5,222,0
HPE_140185_19_1,204,0
HPE_140185_19_2,204,0
HPE_140185_19_3,204,0
HPE_140185_24_1,223,0
HPE_140185_24_2,223,0
HPE_140185_24_3,223,0
HPE_140185_44_2,124,0
HPE_140185_44_3,124,0
HPE_140185_44_4,124,0
HPE_140185_44_5,124,0
HPE_140185_46_1,124,0
HPE_140185_46_2,124,0
HPE_140185_53_1,191,0
HPE_140185_53_2,191,0
HPE_140185_7_1,148,0
HPE_144733_14_1,242,0
HPE_144733_14_2,242,0
HPE_144733_14_3,242,0
HPE_144733_14_4,242,0
HPE_144733_14_5,242,0
HPE_144733_14_6,242,0
HPE_144733_14_7,242,0
HPE_144733_30_1,191,0
HPE_144733_34_1,108,0
HPE_144733_34_2,108,0
HPE_144733_34_3,108,0
HPE_144733_36_1,108,0
HPE_144733_43_1,124,0
HPE_144733_43_2,124,0
HPE_144733_43_3,124,0
HPE_144733_43_4,124,1
HPE_144733_43_5,124,0
HPE_144733_43_6,124,0
HPE_144733_43_7,124,0
HPE_144733_43_8,124,0
HPE_144733_43_9,124,0
HPE_144733_58_1,14,0
HPE_144733_58_2,14,0
HPE_144733_58_3,14,1
HPE_144733_58_4,14,0
HPE_144733_58_5,14,0
HPE_144733_58_6,14,0
HPE_144733_5_1,148,0
HPE_144733_5_2,148,0
HPE_144733_5_3,148,0
HPE_144733_5_4,148,0
HPE_144733_5_5,148,0
HPE_144733_5_6,148,0
HPE_144733_5_7,148,0
HPE_144733_5_8,148,0
HPE_144733_9_1,223,0
HPE_144733_9_2,223,0
HPE_144733_9_3,223,0
HPE_97771_32_1,240,0
HPE_97771_32_2,240,0
HPE_97771_32_3,240,0
HPE_97771_32_4,240,0
HPE_97771_32_5,240,0
HPE_97771_32_6,240,0
HPE_97771_32_7,240,0
HPE_97771_32_8,240,1
HPE_97771_42_3,229,0
HPE_97771_42_4,229,0
HPE_97771_42_5,229,0
HPE_97771_42_6,229,0
HPE_97771_42_7,229,0
HPE_97771_44_1,229,0
HPE_97771_52_2,224,0
HPE_97771_52_3,224,0
HPE_97771_59_3,253,0
HPE_97771_59_4,253,0
HPE_97771_59_5,253,0
HPE_97771_64_1,108,0
HPE_97771_64_2,108,0
HPE_97771_64_3,108,0
HPE_97771_64_4,108,0
HPE_97771_70_1,221,0
HPE_97771_70_2,221,0
HPE_97771_70_3,221,0
HPE_97771_70_4,221,0
HPE_97771_70_5,221,1
HPE_97771_7_2,222,0
HPE_97771_7_3,222,0
HPE_97771_7_4,222,0
HPE_97771_7_5,222,0
HPE_97771_7_6,222,0
HPE_97771_7_7,222,0
HPQ_102565_43_1,253,0
HPQ_102565_43_2,253,0
HPQ_102565_43_3,253,0
HPQ_102565_43_4,253,0
HPQ_102565_51_1,178,0
HPQ_102565_51_2,178,0
HPQ_102565_51_3,178,0
HPQ_102565_51_4,178,0
HPQ_102565_51_5,178,0
HPQ_102565_51_6,178,0
HPQ_102565_63_1,221,0
HPQ_102565_63_2,221,0
HPQ_102565_63_3,221,0
HPQ_102565_63_4,221,0
HPQ_102565_63_5,221,0
HPQ_102565_65_1,221,0
HPQ_102565_65_2,221,0
HPQ_102565_7_1,148,0
HPQ_102565_7_2,148,0
HPQ_106756_30_1,108,0
HPQ_106756_34_2,224,0
HPQ_106756_34_3,224,0
HPQ_106756_34_4,224,0
HPQ_106756_36_1,224,0
HPQ_106756_62_1,222,0
HPQ_106756_62_2,222,0
HPQ_106756_62_3,222,0
HPQ_106756_62_4,222,1
HPQ_106756_64_2,222,0
HPQ_106756_84_1,208,0
HPQ_106756_84_2,208,0
HPQ_106756_84_3,208,1
HPQ_106756_88_2,208,0
HPQ_106756_88_3,208,0
HPQ_106756_88_4,208,0
HPQ_106756_88_5,208,0
HPQ_106756_88_6,208,0
HPQ_111007_13_1,148,0
HPQ_111007_13_2,148,0
HPQ_111007_13_3,148,0
HPQ_111007_13_4,148,0
HPQ_111007_13_5,148,0
HPQ_111007_13_6,148,0
HPQ_111007_23_1,222,0
HPQ_111007_23_2,222,0
HPQ_111007_27_1,221,0
HPQ_111007_27_2,221,0
HPQ_111007_27_3,221,0
HPQ_111007_27_4,221,0
HPQ_111007_36_1,178,0
HPQ_111007_49_2,104,0
HPQ_111007_49_3,104,0
HPQ_111007_54_1,111,0
HPQ_111007_54_2,111,0
HPQ_111007_54_3,111,0
HPQ_111007_54_4,111,1
HPQ_111007_54_5,111,0
HPQ_111007_54_6,111,1
HPQ_111007_56_1,111,0
HPQ_111007_56_2,111,0
HPQ_111007_56_3,111,0
HPQ_111007_5_1,108,0
HPQ_111007_5_2,108,1
HPQ_111007_5_3,108,0
HPQ_111007_5_4,108,0
HPQ_111007_5_5,108,0
HPQ_111007_5_6,108,0
HPQ_113586_27_1,221,0
HPQ_113586_27_2,221,0
HPQ_113586_27_3,221,0
HPQ_113586_27_4,221,0
HPQ_113586_27_5,221,0
HPQ_113586_27_6,221,0
HPQ_113586_27_7,221,0
HPQ_113586_31_1,221,0
HPQ_113586_31_2,221,0
HPQ_113586_31_3,221,0
HPQ_113586_31_4,221,0
HPQ_113586_31_5,221,0
HPQ_113586_39_1,253,0
HPQ_113586_39_2,253,0
HPQ_113586_39_3,253,0
HPQ_113586_58_2,208,0
HPQ_113586_58_3,208,0
HPQ_113586_58_4,208,0
HPQ_113586_58_5,208,0
HPQ_113586_7_1,148,0
HPQ_113586_7_2,148,0
HPQ_113586_7_3,148,0
HPQ_119472_12_2,229,0
HPQ_119472_12_3,229,0
HPQ_119472_12_4,229,0
HPQ_119472_37_1,253,0
HPQ_119472_37_2,253,0
HPQ_119472_48_1,178,0
HPQ_119472_48_2,178,0
HPQ_119472_48_3,178,0
HPQ_119472_48_4,178,0
HPQ_119472_48_5,178,0
HPQ_119472_50_2,178,0
HPQ_119472_50_3,178,0
HPQ_123502_17_2,148,0
HPQ_123502_17_3,148,0
HPQ_123502_17_4,148,0
HPQ_123502_21_1,229,0
HPQ_123502_21_2,229,0
HPQ_123502_21_3,229,0
HPQ_123502_21_4,229,0
HPQ_123502_21_5,229,0
HPQ_123502_21_6,229,0
HPQ_123502_21_7,229,0
HPQ_123502_21_8,229,0
HPQ_123502_40_1,4,0
HPQ_123502_40_2,4,0
HPQ_123502_40_3,4,0
HPQ_123502_40_4,4,0
HPQ_123502_40_5,4,0
HPQ_123502_5_1,222,0
HPQ_123502_5_2,222,1
HPQ_123502_5_3,222,0
HPQ_123502_5_4,222,0
HPQ_123502_5_5,222,0
HPQ_123502_5_6,222,1
HPQ_127724_22_1,222,0
HPQ_127724_22_2,222,0
HPQ_127724_22_3,222,0
HPQ_127724_22_4,222,0
HPQ_127724_25_1,222,0
HPQ_127724_25_2,222,0
HPQ_127724_25_3,222,0
HPQ_127724_25_4,222,0
HPQ_127724_38_1,221,0
HPQ_127724_38_2,221,0
HPQ_127724_38_3,221,0
HPQ_127724_38_4,221,0
HPQ_127724_40_2,221,0
HPQ_127724_40_3,221,0
HPQ_127724_40_4,221,0
HPQ_127724_48_2,253,0
HPQ_127724_48_3,253,0
HPQ_127724_48_4,253,0
HPQ_127724_48_5,253,0
HPQ_130314_10_1,14,0
HPQ_130314_10_2,14,0
HPQ_130314_10_3,14,1
HPQ_130314_10_4,14,0
HPQ_130314_10_5,14,0
HPQ_130314_10_6,14,0
HPQ_130314_21_1,253,0
HPQ_130314_21_2,253,0
HPQ_130314_21_3,253,0
HPQ_130314_21_4,253,0
HPQ_130314_21_5,253,0
HPQ_130314_51_3,221,0
HPQ_130314_51_4,221,0
HPQ_135911_30_1,221,0
HPQ_135911_30_2,221,1
HPQ_135911_30_3,221,1
HPQ_135911_32_1,221,0
HPQ_135911_35_1,221,0
HPQ_135911_42_1,253,0
HPQ_135911_42_2,253,0
HPQ_135911_58_2,108,0
HPQ_140135_14_1,221,0
HPQ_140135_14_2,221,0
HPQ_140135_14_3,221,0
HPQ_140135_14_4,221,0
HPQ_140135_14_5,221,0
HPQ_140135_14_6,221,0
HPQ_140135_14_7,221,0
HPQ_140135_36_1,222,0
HPQ_140135_36_2,222,1
HPQ_140135_36_3,222,0
HPQ_140135_36_4,222,0
HPQ_140135_36_5,222,0
HPQ_140135_36_6,222,0
HPQ_140135_46_1,2,0
HPQ_140135_46_2,2,0
HPQ_140135_46_3,2,0
HPQ_140135_46_4,2,0
HPQ_140135_48_2,2,0
HPQ_140135_48_3,2,0
HPQ_140135_48_4,2,0
HPQ_140135_5_2,148,0
HPQ_140135_5_3,148,0
HPQ_140135_5_4,148,0
HPQ_140135_5_5,148,0
HPQ_144645_11_1,253,0
HPQ_144645_11_2,253,0
HPQ_144645_11_3,253,0
HPQ_144645_11_4,253,0
HPQ_144645_11_5,253,0
HPQ_144645_13_1,253,0
HPQ_144645_13_2,253,0
HPQ_144645_13_3,253,0
HPQ_144645_13_4,253,0
HPQ_144645_27_1,221,0
HPQ_144645_27_2,221,0
HPQ_144645_27_3,221,0
HPQ_144645_27_4,221,0
HPQ_144645_27_5,221,0
HPQ_144645_29_2,221,0
HPQ_144645_29_3,221,0
HPQ_144645_29_4,221,0
HPQ_144645_29_5,221,0
HPQ_144645_29_6,221,0
HPQ_144645_40_1,191,0
HPQ_144645_40_2,191,0
HPQ_144645_53_2,229,0
HPQ_144645_53_3,229,0
HPQ_144645_5_1,14,0
HPQ_144645_5_2,14,0
HPQ_144645_5_3,14,0
HPQ_52392_12_1,25,0
HPQ_52392_15_1,162,0
HPQ_52392_15_2,162,0
HPQ_52392_15_3,162,0
HPQ_52392_17_1,162,0
HPQ_52392_17_2,162,1
HPQ_52392_17_3,162,0
HPQ_52392_20_1,242,0
HPQ_52392_20_2,242,0
HPQ_52392_20_3,242,0
HPQ_52392_20_4,242,0
HPQ_52392_20_5,242,0
HPQ_52392_20_6,242,0
HPQ_52392_20_7,242,0
HPQ_52392_24_1,221,0
HPQ_52392_24_2,221,0
HPQ_52392_24_3,221,0
HPQ_52392_27_2,221,0
HPQ_52392_34_1,38,0
HPQ_52392_34_2,38,0
HPQ_52392_34_3,38,0
HPQ_52392_34_4,38,0
HPQ_52392_37_1,229,1
HPQ_52392_37_2,229,0
HPQ_52392_37_3,229,0
HPQ_52392_41_1,2,0
HPQ_52392_41_2,2,0
HPQ_52392_41_3,2,0
HPQ_52392_5_1,148,0
HPQ_52392_5_2,148,0
HPQ_52392_7_1,148,0
HPQ_56756_13_1,148,0
HPQ_56756_13_2,148,0
HPQ_56756_13_3,148,0
HPQ_56756_13_4,148,0
HPQ_56756_18_1,108,0
HPQ_56756_18_2,108,0
HPQ_56756_18_3,108,0
HPQ_56756_18_4,108,0
HPQ_56756_20_2,108,1
HPQ_56756_24_1,23,0
HPQ_56756_24_2,23,0
HPQ_56756_24_3,23,0
HPQ_56756_24_4,23,0
HPQ_56756_24_5,23,0
HPQ_56756_24_6,23,0
HPQ_56756_30_1,38,0
HPQ_56756_30_2,38,0
HPQ_56756_30_3,38,0
HPQ_56756_35_1,178,0
HPQ_56756_35_2,178,0
HPQ_56756_35_3,178,0
HPQ_56756_35_4,178,0
HPQ_56756_35_5,178,0
HPQ_56756_35_6,178,0
HPQ_56756_41_1,221,0
HPQ_56756_41_2,221,0
HPQ_56756_41_3,221,0
HPQ_56756_46_1,149,0
HPQ_56756_46_2,149,0
HPQ_56756_46_3,149,0
HPQ_56756_46_4,149,0
HPQ_56756_46_5,149,0
HPQ_56756_46_6,149,0
HPQ_56756_46_7,149,0
HPQ_56756_46_8,149,0
HPQ_56756_55_1,16,0
HPQ_56756_55_2,16,0
HPQ_56756_55_3,16,1
HPQ_56756_9_1,242,0
HPQ_56756_9_2,242,0
HPQ_56756_9_3,242,0
HPQ_56756_9_4,242,0
HPQ_56756_9_5,242,0
HPQ_56756_9_6,242,0
HPQ_61333_12_1,162,0
HPQ_61333_12_2,162,0
HPQ_61333_12_3,162,0
HPQ_61333_12_4,162,0
HPQ_61333_20_1,108,1
HPQ_61333_20_2,108,1
HPQ_61333_20_3,108,0
HPQ_61333_20_4,108,0
HPQ_61333_20_5,108,1
HPQ_61333_27_1,26,0
HPQ_61333_27_2,26,0
HPQ_61333_27_3,26,0
HPQ_61333_46_1,221,0
HPQ_61333_46_2,221,0
HPQ_61333_49_1,221,1
HPQ_61333_49_2,221,0
HPQ_61333_54_3,178,0
HPQ_61333_58_1,38,0
HPQ_61333_58_3,38,0
HPQ_61333_58_4,38,0
HPQ_61333_58_5,38,0
HPQ_61333_5_3,148,0
HPQ_61333_5_4,148,0
HPQ_61333_9_1,23,1
HPQ_61333_9_2,23,0
HPQ_64157_26_1,108,1
HPQ_64157_30_1,149,0
HPQ_64157_30_2,149,0
HPQ_64157_30_3,149,0
HPQ_64157_30_4,149,0
HPQ_64157_32_1,149,0
HPQ_64157_43_1,25,0
HPQ_64157_43_2,25,0
HPQ_64157_43_3,25,0
HPQ_64157_43_4,25,0
HPQ_64157_43_5,25,0
HPQ_64157_45_1,25,0
HPQ_64157_50_1,2,0
HPQ_64157_50_2,2,0
HPQ_64157_50_3,2,0
HPQ_64157_50_4,2,0
HPQ_64157_50_5,2,0
HPQ_64157_50_6,2,0
HPQ_64157_50_7,2,1
HPQ_64157_64_2,229,0
HPQ_64157_64_3,229,0
HPQ_64157_64_4,229,0
HPQ_64157_64_5,229,0
HPQ_64157_66_1,229,0
HPQ_64157_66_2,229,0
HPQ_64157_66_3,229,0
HPQ_64157_71_1,221,0
HPQ_64157_71_2,221,0
HPQ_64157_71_3,221,0
HPQ_64157_76_1,221,0
HPQ_64157_76_2,221,0
HPQ_64157_76_3,221,0
HPQ_64157_80_3,26,0
HPQ_64157_80_4,26,0
HPQ_64157_85_2,178,0
HPQ_64157_85_3,178,1
HPQ_64157_85_4,178,0
HPQ_68701_10_2,149,0
HPQ_68701_10_3,149,0
HPQ_68701_10_4,149,0
HPQ_68701_10_5,149,0
HPQ_68701_10_6,149,0
HPQ_68701_16_1,242,0
HPQ_68701_16_2,242,0
HPQ_68701_16_3,242,0
HPQ_68701_16_4,242,0
HPQ_68701_16_5,242,0
HPQ_68701_16_6,242,0
HPQ_68701_16_7,242,0
HPQ_68701_16_8,242,0
HPQ_68701_27_2,23,0
HPQ_68701_27_3,23,0
HPQ_68701_27_4,23,0
HPQ_68701_27_5,23,0
HPQ_68701_27_6,23,0
HPQ_68701_27_7,23,0
HPQ_68701_27_8,23,0
HPQ_68701_27_9,23,0
HPQ_68701_31_2,14,0
HPQ_68701_31_3,14,0
HPQ_68701_31_4,14,1
HPQ_68701_31_5,14,0
HPQ_68701_33_1,14,1
HPQ_68701_33_2,14,0
HPQ_68701_33_3,14,0
HPQ_68701_33_4,14,0
HPQ_68701_33_5,14,0
HPQ_68701_33_6,14,0
HPQ_68701_43_1,38,0
HPQ_68701_43_2,38,0
HPQ_68701_43_3,38,0
HPQ_68701_43_4,38,0
HPQ_68701_43_5,38,0
HPQ_68701_47_1,155,0
HPQ_68701_47_2,155,0
HPQ_68701_47_3,155,0
HPQ_68701_47_4,155,0
HPQ_68701_52_1,26,0
HPQ_68701_52_2,26,0
HPQ_68701_52_3,26,1
HPQ_68701_52_4,26,0
HPQ_68701_52_5,26,0
HPQ_68701_64_1,108,0
HPQ_68701_64_2,108,0
HPQ_68701_64_3,108,0
HPQ_68701_6_1,149,0
HPQ_68701_6_2,149,0
HPQ_68701_6_3,149,0
HPQ_68701_6_4,149,0
HPQ_68701_6_5,149,0
HPQ_72762_10_1,242,0
HPQ_72762_10_2,242,0
HPQ_72762_10_3,242,0
HPQ_72762_10_4,242,0
HPQ_72762_10_5,242,0
HPQ_72762_10_6,242,0
HPQ_72762_13_1,208,0
HPQ_72762_13_2,208,0
HPQ_72762_13_3,208,0
HPQ_72762_13_4,208,1
HPQ_72762_13_5,208,0
HPQ_72762_13_6,208,0
HPQ_72762_13_7,208,0
HPQ_72762_22_1,25,0
HPQ_72762_22_2,25,0
HPQ_72762_22_3,25,0
HPQ_72762_22_4,25,0
HPQ_72762_22_5,25,0
HPQ_72762_30_1,221,0
HPQ_72762_30_2,221,0
HPQ_72762_30_3,221,0
HPQ_72762_30_4,221,0
HPQ_72762_30_5,221,0
HPQ_72762_36_1,229,0
HPQ_72762_36_2,229,0
HPQ_72762_36_3,229,0
HPQ_72762_50_1,149,0
HPQ_72762_50_2,149,0
HPQ_72762_50_3,149,0
HPQ_72762_50_4,149,0
HPQ_72762_50_5,149,0
HPQ_77133_25_2,242,0
HPQ_77133_25_3,242,0
HPQ_77133_25_4,242,0
HPQ_77133_25_5,242,0
HPQ_77133_25_6,242,0
HPQ_77133_25_7,242,0
HPQ_77133_32_2,23,0
HPQ_77133_32_3,23,0
HPQ_77133_32_4,23,0
HPQ_77133_32_5,23,0
HPQ_77133_32_6,23,0
HPQ_77133_32_7,23,0
HPQ_77133_37_1,178,0
HPQ_77133_37_2,178,0
HPQ_77133_37_3,178,0
HPQ_77133_37_4,178,0
HPQ_77133_37_5,178,0
HPQ_77133_43_2,155,0
HPQ_77133_43_3,155,0
HPQ_77133_43_4,155,0
HPQ_77133_43_5,155,0
HPQ_77133_43_6,155,0
HPQ_77133_43_7,155,0
HPQ_77133_43_8,155,0
HPQ_77133_49_3,14,0
HPQ_77133_49_4,14,0
HPQ_77133_49_5,14,1
HPQ_77133_53_1,14,0
HPQ_77133_53_2,14,0
HPQ_77133_53_3,14,0
HPQ_77133_9_2,148,0
HPQ_77133_9_3,148,0
HPQ_85538_22_1,40,0
HPQ_85538_22_2,40,0
HPQ_85538_22_3,40,0
HPQ_85538_37_1,14,0
HPQ_85538_37_2,14,0
HPQ_85538_37_3,14,0
HPQ_85538_37_4,14,0
HPQ_85538_37_5,14,1
HPQ_85538_43_1,221,0
HPQ_85538_43_2,221,0
HPQ_85538_43_3,221,0
HPQ_85538_55_1,149,0
HPQ_85538_55_2,149,0
HPQ_89817_17_1,222,0
HPQ_89817_17_2,222,0
HPQ_89817_17_3,222,1
HPQ_89817_17_4,222,0
HPQ_89817_17_5,222,0
HPQ_89817_32_1,148,0
HPQ_89817_34_2,148,0
HPQ_89817_34_3,148,0
HPQ_89817_47_1,221,0
HPQ_89817_47_2,221,0
HPQ_89817_47_3,221,0
HPQ_89817_52_1,221,0
HPQ_89817_52_2,221,0
HPQ_89817_57_1,2,0
HPQ_89817_57_2,2,0
HPQ_89817_57_3,2,0
HPQ_89817_57_4,2,0
HPQ_89817_57_5,2,0
HPQ_89817_57_6,2,0
HPQ_89817_59_1,2,0
HPQ_89817_59_2,2,0
HPQ_94192_11_1,148,0
HPQ_94192_13_2,148,0
HPQ_94192_15_1,148,0
HPQ_94192_20_3,178,0
HPQ_94192_20_4,178,0
HPQ_94192_20_5,178,0
HPQ_94192_41_4,222,0
HPQ_94192_41_5,222,0
HPQ_94192_51_2,229,0
HPQ_94192_51_3,229,0
HPQ_94192_51_4,229,0
HPQ_94192_51_5,229,0
HPQ_94192_56_1,155,0
HPQ_94192_56_2,155,0
HPQ_94192_56_3,155,0
HPQ_94192_56_4,155,0
HPQ_94192_56_5,155,0
HPQ_94192_56_6,155,0
HPQ_94192_56_7,155,0
HPQ_94192_56_8,155,0
HPQ_94192_59_2,155,0
HPQ_94192_59_3,155,0
HPQ_94192_64_2,108,1
HPQ_94192_64_3,108,0
HPQ_94192_64_4,108,0
HPQ_94192_64_5,108,0
